Character,Sentence,Word,POS,Tag,Dependency
GILDEROY LOCKHART,it looks like a snake .,"['it', 'looks', 'like', 'a', 'snake', '.']","['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['PRP', 'VBZ', 'IN', 'DT', 'NN', '.']","['nsubj', 'ROOT', 'prep', 'det', 'pobj', 'punct']"
HARRY,it 's a snake skin .,"['it', ""'s"", 'a', 'snake', 'skin', '.']","['PRON', 'AUX', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['PRP', 'VBZ', 'DT', 'NN', 'NN', '.']","['nsubj', 'ROOT', 'det', 'compound', 'attr', 'punct']"
RON,bloody hell .,"['bloody', 'hell', '.']","['ADJ', 'NOUN', 'PUNCT']","['JJ', 'NN', '.']","['amod', 'ROOT', 'punct']"
RON,whatever shed this must be 60 feet long . or more .,"['whatever', 'shed', 'this', 'must', 'be', '60', 'feet', 'long', '.', 'or', 'more', '.']","['PRON', 'VERB', 'PRON', 'AUX', 'AUX', 'NUM', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'PUNCT']","['WDT', 'VBD', 'DT', 'MD', 'VB', 'CD', 'NNS', 'JJ', '.', 'CC', 'JJR', '.']","['nsubj', 'csubj', 'dobj', 'aux', 'ROOT', 'nummod', 'npadvmod', 'acomp', 'punct', 'cc', 'ROOT', 'punct']"
RON,"heart of a lion , this one .","['heart', 'of', 'a', 'lion', ',', 'this', 'one', '.']","['NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT']","['NN', 'IN', 'DT', 'NN', ',', 'DT', 'NN', '.']","['ROOT', 'prep', 'det', 'pobj', 'punct', 'det', 'appos', 'punct']"
GILDEROY LOCKHART,"the adventure ends here , boys .","['the', 'adventure', 'ends', 'here', ',', 'boys', '.']","['DET', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'NOUN', 'PUNCT']","['DT', 'NN', 'VBZ', 'RB', ',', 'NNS', '.']","['det', 'nsubj', 'ROOT', 'advmod', 'punct', 'npadvmod', 'punct']"
GILDEROY LOCKHART,but do n't fret .,"['but', 'do', ""n't"", 'fret', '.']","['CCONJ', 'AUX', 'PART', 'VERB', 'PUNCT']","['CC', 'VB', 'RB', 'VB', '.']","['cc', 'aux', 'neg', 'ROOT', 'punct']"
GILDEROY LOCKHART,the world will know our story .,"['the', 'world', 'will', 'know', 'our', 'story', '.']","['DET', 'NOUN', 'AUX', 'VERB', 'PRON', 'NOUN', 'PUNCT']","['DT', 'NN', 'MD', 'VB', 'PRP$', 'NN', '.']","['det', 'nsubj', 'aux', 'ROOT', 'poss', 'dobj', 'punct']"
GILDEROY LOCKHART,how i was too late to save the girl .,"['how', 'i', 'was', 'too', 'late', 'to', 'save', 'the', 'girl', '.']","['SCONJ', 'PRON', 'AUX', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']","['WRB', 'PRP', 'VBD', 'RB', 'JJ', 'TO', 'VB', 'DT', 'NN', '.']","['advmod', 'nsubj', 'ROOT', 'advmod', 'acomp', 'aux', 'xcomp', 'det', 'dobj', 'punct']"
GILDEROY LOCKHART,how you two tragically lost your minds at the sight of her mangled body .,"['how', 'you', 'two', 'tragically', 'lost', 'your', 'minds', 'at', 'the', 'sight', 'of', 'her', 'mangled', 'body', '.']","['SCONJ', 'PRON', 'NUM', 'ADV', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'PUNCT']","['WRB', 'PRP', 'CD', 'RB', 'VBD', 'PRP$', 'NNS', 'IN', 'DT', 'NN', 'IN', 'PRP$', 'VBN', 'NN', '.']","['advmod', 'nsubj', 'appos', 'advmod', 'ROOT', 'poss', 'dobj', 'prep', 'det', 'pobj', 'prep', 'poss', 'amod', 'pobj', 'punct']"
GILDEROY LOCKHART,"so ... you first , mr. potter .","['so', '...', 'you', 'first', ',', 'mr', '.', 'potter', '.']","['ADV', 'PUNCT', 'PRON', 'ADV', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['RB', ':', 'PRP', 'RB', ',', 'NNP', 'NNP', 'NNP', '.']","['ROOT', 'punct', 'ROOT', 'advmod', 'punct', 'compound', 'compound', 'appos', 'punct']"
GILDEROY LOCKHART,say goodbye to your memories .,"['say', 'goodbye', 'to', 'your', 'memories', '.']","['VERB', 'NOUN', 'ADP', 'PRON', 'NOUN', 'PUNCT']","['VB', 'NN', 'IN', 'PRP$', 'NNS', '.']","['ROOT', 'dobj', 'prep', 'poss', 'pobj', 'punct']"
GILDEROY LOCKHART,obliviate !,"['obliviate', '!']","['VERB', 'PUNCT']","['VB', '.']","['ROOT', 'punct']"
RON,harry ! harry,"['harry', '!', 'harry']","['PROPN', 'PUNCT', 'PROPN']","['NNP', '.', 'NNP']","['ROOT', 'punct', 'ROOT']"
HARRY,"ron ! ron , are you okay ?","['ron', '!', 'ron', ',', 'are', 'you', 'okay', '?']","['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'AUX', 'PRON', 'ADJ', 'PUNCT']","['NNP', '.', 'NNP', ',', 'VBP', 'PRP', 'JJ', '.']","['ROOT', 'punct', 'npadvmod', 'punct', 'ROOT', 'nsubj', 'acomp', 'punct']"
RON,i 'm fine .,"['i', ""'"", 'm', 'fine', '.']","['PRON', 'VERB', 'VERB', 'ADJ', 'PUNCT']","['PRP', 'VBP', 'VBP', 'JJ', '.']","['ROOT', 'appos', 'appos', 'acomp', 'punct']"
GILDEROY LOCKHART,hello . who are you ?,"['hello', '.', 'who', 'are', 'you', '?']","['INTJ', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PUNCT']","['UH', '.', 'WP', 'VBP', 'PRP', '.']","['ROOT', 'punct', 'attr', 'ROOT', 'nsubj', 'punct']"
RON,ron weasley .,"['ron', 'weasley', '.']","['PROPN', 'PROPN', 'PUNCT']","['NNP', 'NNP', '.']","['compound', 'ROOT', 'punct']"
GILDEROY LOCKHART,really ?,"['really', '?']","['ADV', 'PUNCT']","['RB', '.']","['ROOT', 'punct']"
GILDEROY LOCKHART,and who am i ?,"['and', 'who', 'am', 'i', '?']","['CCONJ', 'PRON', 'AUX', 'PRON', 'PUNCT']","['CC', 'WP', 'VBP', 'PRP', '.']","['cc', 'attr', 'ROOT', 'nsubj', 'punct']"
RON,lockhart 's memory charm backfired .,"['lockhart', ""'s"", 'memory', 'charm', 'backfired', '.']","['PROPN', 'PART', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['NNP', 'POS', 'NN', 'NN', 'VBD', '.']","['poss', 'case', 'compound', 'nsubj', 'ROOT', 'punct']"
RON,he has n't got a clue who he is .,"['he', 'has', ""n't"", 'got', 'a', 'clue', 'who', 'he', 'is', '.']","['PRON', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'PRON', 'PRON', 'AUX', 'PUNCT']","['PRP', 'VBZ', 'RB', 'VBN', 'DT', 'NN', 'WP', 'PRP', 'VBZ', '.']","['nsubj', 'aux', 'neg', 'ROOT', 'det', 'dobj', 'attr', 'nsubj', 'relcl', 'punct']"
GILDEROY LOCKHART,"it 's an odd sort of place , is n't it ?","['it', ""'s"", 'an', 'odd', 'sort', 'of', 'place', ',', 'is', ""n't"", 'it', '?']","['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'AUX', 'PART', 'PRON', 'PUNCT']","['PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', ',', 'VBZ', 'RB', 'PRP', '.']","['nsubj', 'ccomp', 'det', 'amod', 'attr', 'prep', 'pobj', 'punct', 'ROOT', 'neg', 'nsubj', 'punct']"
GILDEROY LOCKHART,do you live here ?,"['do', 'you', 'live', 'here', '?']","['AUX', 'PRON', 'VERB', 'ADV', 'PUNCT']","['VBP', 'PRP', 'VB', 'RB', '.']","['aux', 'nsubj', 'ROOT', 'advmod', 'punct']"
RON,no .,"['no', '.']","['INTJ', 'PUNCT']","['UH', '.']","['ROOT', 'punct']"
GILDEROY LOCKHART,really ?,"['really', '?']","['ADV', 'PUNCT']","['RB', '.']","['ROOT', 'punct']"
RON,what do i do now ?,"['what', 'do', 'i', 'do', 'now', '?']","['PRON', 'AUX', 'PRON', 'VERB', 'ADV', 'PUNCT']","['WP', 'VBP', 'PRP', 'VB', 'RB', '.']","['dobj', 'aux', 'nsubj', 'ROOT', 'advmod', 'punct']"
HARRY,you wait here and try and shift some of this rock so we can get back through .,"['you', 'wait', 'here', 'and', 'try', 'and', 'shift', 'some', 'of', 'this', 'rock', 'so', 'we', 'can', 'get', 'back', 'through', '.']","['PRON', 'VERB', 'ADV', 'CCONJ', 'VERB', 'CCONJ', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADV', 'ADV', 'PUNCT']","['PRP', 'VBP', 'RB', 'CC', 'VB', 'CC', 'VB', 'DT', 'IN', 'DT', 'NN', 'IN', 'PRP', 'MD', 'VB', 'RB', 'RB', '.']","['nsubj', 'ROOT', 'advmod', 'cc', 'conj', 'cc', 'conj', 'dobj', 'prep', 'det', 'pobj', 'mark', 'nsubj', 'aux', 'advcl', 'advmod', 'advmod', 'punct']"
HARRY,i 'll go on and find ginny .,"['i', ""'ll"", 'go', 'on', 'and', 'find', 'ginny', '.']","['PRON', 'AUX', 'VERB', 'ADV', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']","['PRP', 'MD', 'VB', 'RB', 'CC', 'VB', 'NN', '.']","['nsubj', 'aux', 'ROOT', 'advmod', 'cc', 'conj', 'dobj', 'punct']"
RON,okay .,"['okay', '.']","['INTJ', 'PUNCT']","['UH', '.']","['ROOT', 'punct']"
HARRY,"ginny ! ginny , please do n't be dead .","['ginny', '!', 'ginny', ',', 'please', 'do', ""n't"", 'be', 'dead', '.']","['INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'AUX', 'PART', 'AUX', 'ADJ', 'PUNCT']","['UH', '.', 'UH', ',', 'UH', 'VB', 'RB', 'VB', 'JJ', '.']","['ROOT', 'punct', 'intj', 'punct', 'intj', 'aux', 'neg', 'ROOT', 'acomp', 'punct']"
HARRY,"wake up , wake up .","['wake', 'up', ',', 'wake', 'up', '.']","['VERB', 'ADP', 'PUNCT', 'VERB', 'ADP', 'PUNCT']","['VBP', 'RP', ',', 'VB', 'RP', '.']","['ROOT', 'prt', 'punct', 'conj', 'prt', 'punct']"
HARRY,please wake up .,"['please', 'wake', 'up', '.']","['INTJ', 'VERB', 'ADP', 'PUNCT']","['UH', 'VB', 'RP', '.']","['intj', 'ROOT', 'prt', 'punct']"
TOM RIDDLE,she wo n't wake .,"['she', 'wo', ""n't"", 'wake', '.']","['PRON', 'AUX', 'PART', 'VERB', 'PUNCT']","['PRP', 'MD', 'RB', 'VB', '.']","['nsubj', 'aux', 'neg', 'ROOT', 'punct']"
HARRY,tom . tom riddle .,"['tom', '.', 'tom', 'riddle', '.']","['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT']","['NNP', '.', 'NNP', 'NNP', '.']","['ROOT', 'punct', 'compound', 'ROOT', 'punct']"
HARRY,"what do you mean , she wo n't wake ?","['what', 'do', 'you', 'mean', ',', 'she', 'wo', ""n't"", 'wake', '?']","['PRON', 'AUX', 'PRON', 'VERB', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'PUNCT']","['WP', 'VBP', 'PRP', 'VB', ',', 'PRP', 'MD', 'RB', 'VB', '.']","['dobj', 'aux', 'nsubj', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'punct']"
HARRY,she 's not ... ?,"['she', ""'s"", 'not', '...', '?']","['PRON', 'AUX', 'PART', 'PUNCT', 'PUNCT']","['PRP', 'VBZ', 'RB', '.', '.']","['nsubj', 'ROOT', 'neg', 'punct', 'punct']"
TOM RIDDLE,"she 's still alive , but only just .","['she', ""'s"", 'still', 'alive', ',', 'but', 'only', 'just', '.']","['PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'PUNCT']","['PRP', 'VBZ', 'RB', 'JJ', ',', 'CC', 'RB', 'RB', '.']","['nsubj', 'ROOT', 'advmod', 'acomp', 'punct', 'cc', 'advmod', 'conj', 'punct']"
HARRY,are you a ghost ?,"['are', 'you', 'a', 'ghost', '?']","['AUX', 'PRON', 'DET', 'NOUN', 'PUNCT']","['VBP', 'PRP', 'DT', 'NN', '.']","['ROOT', 'nsubj', 'det', 'attr', 'punct']"
TOM RIDDLE,a memory preserved in a diary for 50 years .,"['a', 'memory', 'preserved', 'in', 'a', 'diary', 'for', '50', 'years', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT']","['DT', 'NN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'CD', 'NNS', '.']","['det', 'ROOT', 'acl', 'prep', 'det', 'pobj', 'prep', 'nummod', 'pobj', 'punct']"
HARRY,she 's cold as ice .,"['she', ""'s"", 'cold', 'as', 'ice', '.']","['PRON', 'AUX', 'ADJ', 'ADP', 'NOUN', 'PUNCT']","['PRP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['nsubj', 'ROOT', 'acomp', 'prep', 'pobj', 'punct']"
HARRY,"ginny , please do n't be dead . wake up .","['ginny', ',', 'please', 'do', ""n't"", 'be', 'dead', '.', 'wake', 'up', '.']","['INTJ', 'PUNCT', 'INTJ', 'AUX', 'PART', 'AUX', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'PUNCT']","['UH', ',', 'UH', 'VB', 'RB', 'VB', 'JJ', '.', 'VB', 'RP', '.']","['intj', 'punct', 'intj', 'aux', 'neg', 'ROOT', 'acomp', 'punct', 'ROOT', 'prt', 'punct']"
HARRY,"you 've got to help me , tom .","['you', ""'"", 've', 'got', 'to', 'help', 'me', ',', 'tom', '.']","['PRON', 'AUX', 'AUX', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT', 'PROPN', 'PUNCT']","['PRP', 'VBP', 'VBP', 'VBN', 'TO', 'VB', 'PRP', ',', 'NNP', '.']","['nsubj', 'aux', 'aux', 'ROOT', 'aux', 'xcomp', 'dobj', 'punct', 'npadvmod', 'punct']"
HARRY,there 's a basilisk .,"['there', ""'s"", 'a', 'basilisk', '.']","['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['EX', 'VBZ', 'DT', 'NN', '.']","['expl', 'ROOT', 'det', 'attr', 'punct']"
TOM RIDDLE,it wo n't come until it 's called .,"['it', 'wo', ""n't"", 'come', 'until', 'it', ""'s"", 'called', '.']","['PRON', 'AUX', 'PART', 'VERB', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT']","['PRP', 'MD', 'RB', 'VB', 'IN', 'PRP', 'VBZ', 'VBN', '.']","['nsubj', 'aux', 'neg', 'ROOT', 'mark', 'nsubjpass', 'auxpass', 'advcl', 'punct']"
HARRY,"give me my wand , tom .","['give', 'me', 'my', 'wand', ',', 'tom', '.']","['VERB', 'PRON', 'PRON', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT']","['VB', 'PRP', 'PRP$', 'NN', ',', 'NNP', '.']","['ROOT', 'dative', 'poss', 'dobj', 'punct', 'npadvmod', 'punct']"
TOM RIDDLE,you wo n't be needing it .,"['you', 'wo', ""n't"", 'be', 'needing', 'it', '.']","['PRON', 'AUX', 'PART', 'AUX', 'VERB', 'PRON', 'PUNCT']","['PRP', 'MD', 'RB', 'VB', 'VBG', 'PRP', '.']","['nsubj', 'aux', 'neg', 'aux', 'ROOT', 'dobj', 'punct']"
HARRY,we 've got to go . we 've got to save her .,"['we', ""'"", 've', 'got', 'to', 'go', '.', 'we', ""'"", 've', 'got', 'to', 'save', 'her', '.']","['PRON', 'AUX', 'AUX', 'VERB', 'PART', 'VERB', 'PUNCT', 'PRON', 'AUX', 'AUX', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']","['PRP', 'VBP', 'VBP', 'VBN', 'TO', 'VB', '.', 'PRP', 'VBP', 'VBP', 'VBN', 'TO', 'VB', 'PRP', '.']","['nsubj', 'aux', 'aux', 'ROOT', 'aux', 'xcomp', 'punct', 'nsubj', 'aux', 'aux', 'ROOT', 'aux', 'xcomp', 'dobj', 'punct']"
TOM RIDDLE,i 'm afraid i ca n't do that .,"['i', ""'"", 'm', 'afraid', 'i', 'ca', ""n't"", 'do', 'that', '.']","['PRON', 'VERB', 'VERB', 'ADJ', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'PUNCT']","['PRP', 'VBP', 'VBP', 'JJ', 'PRP', 'MD', 'RB', 'VB', 'DT', '.']","['ROOT', 'appos', 'appos', 'amod', 'nsubj', 'aux', 'neg', 'ccomp', 'dobj', 'punct']"
TOM RIDDLE,"you see , as poor ginny grows weaker , i grow stronger .","['you', 'see', ',', 'as', 'poor', 'ginny', 'grows', 'weaker', ',', 'i', 'grow', 'stronger', '.']","['PRON', 'VERB', 'PUNCT', 'SCONJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PUNCT']","['PRP', 'VBP', ',', 'IN', 'JJ', 'NN', 'VBZ', 'JJR', ',', 'PRP', 'VBP', 'JJR', '.']","['nsubj', 'parataxis', 'punct', 'mark', 'amod', 'nsubj', 'advcl', 'acomp', 'punct', 'nsubj', 'ROOT', 'acomp', 'punct']"
TOM RIDDLE,"yes , harry , it was ginny weasley who opened the chamber of secrets .","['yes', ',', 'harry', ',', 'it', 'was', 'ginny', 'weasley', 'who', 'opened', 'the', 'chamber', 'of', 'secrets', '.']","['INTJ', 'PUNCT', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['UH', ',', 'NNP', ',', 'PRP', 'VBD', 'JJ', 'NN', 'WP', 'VBD', 'DT', 'NN', 'IN', 'NNS', '.']","['intj', 'punct', 'npadvmod', 'punct', 'nsubj', 'ROOT', 'amod', 'attr', 'nsubj', 'relcl', 'det', 'dobj', 'prep', 'pobj', 'punct']"
HARRY,no . she could n't . she would n't .,"['no', '.', 'she', 'could', ""n't"", '.', 'she', 'would', ""n't"", '.']","['INTJ', 'PUNCT', 'PRON', 'AUX', 'PART', 'PUNCT', 'PRON', 'AUX', 'PART', 'PUNCT']","['UH', '.', 'PRP', 'MD', 'RB', '.', 'PRP', 'MD', 'RB', '.']","['ROOT', 'punct', 'nsubj', 'ROOT', 'neg', 'punct', 'nsubj', 'ROOT', 'neg', 'punct']"
TOM RIDDLE,it was ginny who set the basilisk on the mudbloods and filch 's cat ginny who wrote the threatening messages on the walls .,"['it', 'was', 'ginny', 'who', 'set', 'the', 'basilisk', 'on', 'the', 'mudbloods', 'and', 'filch', ""'s"", 'cat', 'ginny', 'who', 'wrote', 'the', 'threatening', 'messages', 'on', 'the', 'walls', '.']","['PRON', 'AUX', 'ADJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PROPN', 'PART', 'PROPN', 'PROPN', 'PRON', 'VERB', 'DET', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['PRP', 'VBD', 'JJ', 'WP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NNS', 'CC', 'NNP', 'POS', 'NNP', 'NNP', 'WP', 'VBD', 'DT', 'VBG', 'NNS', 'IN', 'DT', 'NNS', '.']","['nsubj', 'ROOT', 'acomp', 'nsubj', 'ccomp', 'det', 'dobj', 'prep', 'det', 'pobj', 'cc', 'poss', 'case', 'compound', 'attr', 'nsubj', 'relcl', 'det', 'amod', 'dobj', 'prep', 'det', 'pobj', 'punct']"
HARRY,but why ?,"['but', 'why', '?']","['CCONJ', 'SCONJ', 'PUNCT']","['CC', 'WRB', '.']","['cc', 'ROOT', 'punct']"
TOM RIDDLE,because i told her to .,"['because', 'i', 'told', 'her', 'to', '.']","['SCONJ', 'PRON', 'VERB', 'PRON', 'ADP', 'PUNCT']","['IN', 'PRP', 'VBD', 'PRP', 'IN', '.']","['mark', 'nsubj', 'ROOT', 'dobj', 'xcomp', 'punct']"
TOM RIDDLE,you 'll find i can be very persuasive .,"['you', ""'ll"", 'find', 'i', 'can', 'be', 'very', 'persuasive', '.']","['PRON', 'AUX', 'VERB', 'PRON', 'AUX', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['PRP', 'MD', 'VB', 'PRP', 'MD', 'VB', 'RB', 'JJ', '.']","['nsubj', 'aux', 'ROOT', 'nsubj', 'aux', 'ccomp', 'advmod', 'acomp', 'punct']"
TOM RIDDLE,not that she knew what she was doing .,"['not', 'that', 'she', 'knew', 'what', 'she', 'was', 'doing', '.']","['PART', 'SCONJ', 'PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT']","['RB', 'IN', 'PRP', 'VBD', 'WP', 'PRP', 'VBD', 'VBG', '.']","['neg', 'mark', 'nsubj', 'ROOT', 'dobj', 'nsubj', 'aux', 'ccomp', 'punct']"
TOM RIDDLE,"she was , shall we say , in a kind of trance .","['she', 'was', ',', 'shall', 'we', 'say', ',', 'in', 'a', 'kind', 'of', 'trance', '.']","['PRON', 'AUX', 'PUNCT', 'AUX', 'PRON', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['PRP', 'VBD', ',', 'MD', 'PRP', 'VB', ',', 'IN', 'DT', 'NN', 'IN', 'NN', '.']","['nsubj', 'ROOT', 'punct', 'aux', 'nsubj', 'parataxis', 'punct', 'prep', 'det', 'pobj', 'prep', 'pobj', 'punct']"
TOM RIDDLE,"still , the power of the diary began to scare her .","['still', ',', 'the', 'power', 'of', 'the', 'diary', 'began', 'to', 'scare', 'her', '.']","['ADV', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']","['RB', ',', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBD', 'TO', 'VB', 'PRP', '.']","['advmod', 'punct', 'det', 'nsubj', 'prep', 'det', 'pobj', 'ROOT', 'aux', 'xcomp', 'dobj', 'punct']"
TOM RIDDLE,she tried to dispose of it in the girls ' bathroom .,"['she', 'tried', 'to', 'dispose', 'of', 'it', 'in', 'the', 'girls', ""'"", 'bathroom', '.']","['PRON', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'PUNCT']","['PRP', 'VBD', 'TO', 'VB', 'IN', 'PRP', 'IN', 'DT', 'NNS', 'POS', 'NN', '.']","['nsubj', 'ROOT', 'aux', 'xcomp', 'prep', 'pobj', 'prep', 'det', 'poss', 'case', 'pobj', 'punct']"
TOM RIDDLE,and then who should find it but you ?,"['and', 'then', 'who', 'should', 'find', 'it', 'but', 'you', '?']","['CCONJ', 'ADV', 'PRON', 'AUX', 'VERB', 'PRON', 'CCONJ', 'PRON', 'PUNCT']","['CC', 'RB', 'WP', 'MD', 'VB', 'PRP', 'CC', 'PRP', '.']","['cc', 'advmod', 'nsubj', 'aux', 'ROOT', 'dobj', 'cc', 'pobj', 'punct']"
TOM RIDDLE,the very person i was most anxious to meet .,"['the', 'very', 'person', 'i', 'was', 'most', 'anxious', 'to', 'meet', '.']","['DET', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADV', 'ADJ', 'PART', 'VERB', 'PUNCT']","['DT', 'JJ', 'NN', 'PRP', 'VBD', 'RBS', 'JJ', 'TO', 'VB', '.']","['det', 'amod', 'ROOT', 'nsubj', 'relcl', 'advmod', 'acomp', 'aux', 'xcomp', 'punct']"
HARRY,and why did you want to meet me ?,"['and', 'why', 'did', 'you', 'want', 'to', 'meet', 'me', '?']","['CCONJ', 'SCONJ', 'AUX', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']","['CC', 'WRB', 'VBD', 'PRP', 'VB', 'TO', 'VB', 'PRP', '.']","['cc', 'advmod', 'aux', 'nsubj', 'ROOT', 'aux', 'xcomp', 'dobj', 'punct']"
TOM RIDDLE,"i knew i had to talk to you , meet you if i could .","['i', 'knew', 'i', 'had', 'to', 'talk', 'to', 'you', ',', 'meet', 'you', 'if', 'i', 'could', '.']","['PRON', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT', 'VERB', 'PRON', 'SCONJ', 'PRON', 'AUX', 'PUNCT']","['PRP', 'VBD', 'PRP', 'VBD', 'TO', 'VB', 'IN', 'PRP', ',', 'VB', 'PRP', 'IN', 'PRP', 'MD', '.']","['nsubj', 'ROOT', 'nsubj', 'ccomp', 'aux', 'xcomp', 'prep', 'pobj', 'punct', 'conj', 'dobj', 'mark', 'nsubj', 'advcl', 'punct']"
TOM RIDDLE,so i decided to show you my capture of that brainless oaf hagrid to gain your trust .,"['so', 'i', 'decided', 'to', 'show', 'you', 'my', 'capture', 'of', 'that', 'brainless', 'oaf', 'hagrid', 'to', 'gain', 'your', 'trust', '.']","['ADV', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT']","['RB', 'PRP', 'VBD', 'TO', 'VB', 'PRP', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'TO', 'VB', 'PRP$', 'NN', '.']","['advmod', 'nsubj', 'ROOT', 'aux', 'xcomp', 'dative', 'poss', 'dobj', 'prep', 'det', 'pobj', 'punct', 'ccomp', 'aux', 'xcomp', 'poss', 'dobj', 'punct']"
HARRY,hagrid 's my friend .,"['hagrid', ""'s"", 'my', 'friend', '.']","['PROPN', 'AUX', 'PRON', 'NOUN', 'PUNCT']","['NNP', 'VBZ', 'PRP$', 'NN', '.']","['ROOT', 'case', 'poss', 'attr', 'punct']"
HARRY,"and you framed him , did n't you ?","['and', 'you', 'framed', 'him', ',', 'did', ""n't"", 'you', '?']","['CCONJ', 'PRON', 'VERB', 'PRON', 'PUNCT', 'VERB', 'PART', 'PRON', 'PUNCT']","['CC', 'PRP', 'VBD', 'PRP', ',', 'VBD', 'RB', 'PRP', '.']","['cc', 'nsubj', 'ccomp', 'dobj', 'punct', 'ROOT', 'neg', 'nsubj', 'punct']"
TOM RIDDLE,it was my word against hagrid 's .,"['it', 'was', 'my', 'word', 'against', 'hagrid', ""'s"", '.']","['PRON', 'AUX', 'PRON', 'NOUN', 'ADP', 'PROPN', 'PART', 'PUNCT']","['PRP', 'VBD', 'PRP$', 'NN', 'IN', 'NNP', 'POS', '.']","['nsubj', 'ROOT', 'poss', 'attr', 'prep', 'pobj', 'case', 'punct']"
TOM RIDDLE,only dumbledore seemed to think he was innocent .,"['only', 'dumbledore', 'seemed', 'to', 'think', 'he', 'was', 'innocent', '.']","['ADV', 'NOUN', 'VERB', 'PART', 'VERB', 'PRON', 'AUX', 'ADJ', 'PUNCT']","['RB', 'NN', 'VBD', 'TO', 'VB', 'PRP', 'VBD', 'JJ', '.']","['advmod', 'nsubj', 'ROOT', 'aux', 'xcomp', 'nsubj', 'ccomp', 'acomp', 'punct']"
